"","tok","RF_PoStag","tree_PoStag","tok_2","f.s","tok_3","oed_check","oed_FALSE","oed_TRUE","oed_tt","oed_NNS","punct","tok.to.edit","pdf.page"
"3961","tutor","FM","NN","tutor",NA,"tutor",0,NA,"tutor",NA,NA,NA,"tutor",16
"3962",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",16
"3963","whoſe","FM","JJ","whose",NA,"whose",1,"whose",NA,NA,NA,NA,NA,16
"3964","buſi","FM","NN","busi",NA,"busi",1,"busi",NA,NA,NA,NA,NA,16
"3965","⸗","FM","NN","⸗",NA,"⸗",1,"⸗",NA,NA,NA,NA,NA,16
"3966","neſs","FM","NNS","ness",NA,"ness",0,NA,"ness",NA,NA,NA,"ness",16
"3967","it","FM","PP","it",NA,"it",0,NA,"it",NA,NA,NA,"it",16
"3968","fhould","FM","NP","fhould","fhould","fhould",1,"fhould",NA,NA,NA,NA,NA,16
"3969","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",16
"3970","conſtantly","FM","JJ","constantly",NA,"constantly",0,NA,"constantly",NA,NA,NA,"constantly",16
"3971","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",16
"3972","refer","FM","VV","refer","refer","refer",0,NA,"refer",NA,NA,NA,"refer",16
"3973","him","FM","PP","him",NA,"him",0,NA,"him",NA,NA,NA,"him",16
"3974","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",16
"3975","his","FM","PP$","his",NA,"his",0,NA,"his",NA,NA,NA,"his",16
"3976","Grammar","N.Name.Nom.Sg.Masc","NN","Grammar",NA,"Grammar",0,NA,"Grammar",NA,NA,NA,"Grammar",16
"3977","for","N.Name.*.*.*","IN","for","for","for",0,NA,"for",NA,NA,NA,"for",16
"3978","a","N.Name.*.*.*","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",16
"3979","juſt","N.Name.*.*.*","JJ","just",NA,"just",0,NA,"just",NA,NA,NA,"just",16
"3980","diſpoſition","N.Name.*.*.*","NN","disposition",NA,"disposition",0,NA,"disposition",NA,NA,NA,"disposition",16
"3981","of","N.Name.*.*.*","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",16
"3982","the","N.Name.*.*.*","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",16
"3983","Syntax","N.Reg.Nom.Sg.Fem","NN","Syntax",NA,"Syntax",0,NA,"Syntax",NA,NA,NA,"Syntax",16
"3984",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",16
"3985","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",16
"3986","eyen","FM","NN","eyen",NA,"eyen",1,"eyen",NA,NA,NA,NA,NA,16
"3987","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",16
"3988","go","FM","VV","go",NA,"go",0,NA,"go",NA,NA,NA,"go",16
"3989","ſo","FM","NN","so",NA,"so",0,NA,"so",NA,NA,NA,"so",16
"3990","far","FM","RB","far","far","far",0,NA,"far",NA,NA,NA,"far",16
"3991","as","ADV","RB","as",NA,"as",0,NA,"as",NA,NA,NA,"as",16
"3992","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",16
"3993","make","FM","VV","make",NA,"make",0,NA,"make",NA,NA,NA,"make",16
"3994","him","FM","PP","him",NA,"him",0,NA,"him",NA,NA,NA,"him",16
"3995","give","FM","VV","give",NA,"give",0,NA,"give",NA,NA,NA,"give",16
"3996","an","APPR.An","DT","an",NA,"an",0,NA,"an",NA,NA,NA,"an",16
"3997","account","FM","NN","account",NA,"account",0,NA,"account",NA,NA,NA,"account",16
"3998","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",16
"3999","every","FM","DT","every",NA,"every",0,NA,"every",NA,NA,NA,"every",16
"4000","part","FM","NN","part",NA,"part",0,NA,"part",NA,NA,NA,"part",16
"4001","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",16
"4002","ſpeech","FM","NNS","speech",NA,"speech",0,NA,"speech",NA,NA,NA,"speech",16
"4003","which","VFIN.Full.3.Sg.Past.Ind","WDT","which",NA,"which",0,NA,"which",NA,NA,NA,"which",16
"4004","his","FM","PP$","his",NA,"his",0,NA,"his",NA,NA,NA,"his",16
"4005","epiftle","FM","NN","epiftle","epiftle","epiftle",1,"epiftle",NA,NA,NA,NA,NA,16
"4006","contains","FM","VVZ","contains",NA,"contains",1,"contains",NA,NA,NA,NA,NA,16
"4007",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",16
"4008","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",16
"4009","poit","FM","NN","poit",NA,"poit",1,"poit",NA,NA,NA,NA,NA,16
"4010","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",16
"4011","each","ADJD.Pos","DT","each",NA,"each",0,NA,"each",NA,NA,NA,"each",16
"4012","accordine","FM","NN","accordine",NA,"accordine",1,"accordine",NA,NA,NA,NA,NA,16
"4013","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",16
"4014","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",16
"4015","general","ADJD.Pos","JJ","general",NA,"general",0,NA,"general",NA,NA,NA,"general",16
"4016","praxis","FM","NN","praxis",NA,"praxis",0,NA,"praxis",NA,NA,NA,"praxis",16
"4017","on","FM","IN","on",NA,"on",0,NA,"on",NA,NA,NA,"on",16
"4018","Grammar","N.Name.Nom.Sg.*","NN","Grammar",NA,"Grammar",0,NA,"Grammar",NA,NA,NA,"Grammar",16
"4019",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",16
"4020","laid","FM","VVN","laid",NA,"laid",0,NA,"laid",NA,NA,NA,"laid",16
"4021","down","ADJD.Pos","RP","down",NA,"down",0,NA,"down",NA,NA,NA,"down",16
"4022","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",16
"4023","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",16
"4024","gégth","FM","JJ","gégth",NA,"gégth",1,"gégth",NA,NA,NA,NA,NA,16
"4025","page","FM","NN","page",NA,"page",0,NA,"page",NA,NA,NA,"page",16
"4026","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",16
"4027","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",16
"4028","preſent","FM","JJ","present",NA,"present",0,NA,"present",NA,NA,NA,"present",16
"4029","work","FM","NN","work",NA,"work",0,NA,"work",NA,NA,NA,"work",16
"4030",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",16
"4031","Such","N.Name.Nom.Sg.*","JJ","Such",NA,"Such",0,NA,"Such",NA,NA,NA,"Such",16
"4032","are","FM","VBP","are",NA,"are",0,NA,"are",NA,NA,NA,"are",16
"4033","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",16
"4034","helps","FM","VVZ","helps",NA,"helps",0,NA,"helps",NA,NA,NA,"helps",16
"4035","given","FM","VVN","given",NA,"given",0,NA,"given",NA,NA,NA,"given",16
"4036",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",16
"4037","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",16
"4038","fuch","FM","NN","fuch","fuch","fuch",1,"fuch",NA,NA,NA,NA,NA,16
"4039","are","FM","VBP","are",NA,"are",0,NA,"are",NA,NA,NA,"are",16
"4040","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",16
"4041","difficulties","FM","NNS","difficulties","difficulties","difficulties",1,"difficulties",NA,NA,"difficulties",NA,"difficulties",16
"4042","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",16
"4043","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",16
"4044","furmounted","FM","VVN","furmounted","furmounted","furmounted",1,"furmounted",NA,NA,NA,NA,NA,16
"4045","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",16
"4046","attaining","FM","VVG","attaining",NA,"attaining",0,NA,"attaining",NA,NA,NA,"attaining",16
"4047","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",16
"4048","perfect","FM","JJ","perfect","perfect","perfect",0,NA,"perfect",NA,NA,NA,"perfect",16
"4049","knowledge","FM","NN","knowledge",NA,"knowledge",0,NA,"knowledge",NA,NA,NA,"knowledge",16
"4050","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",16
"4051","our","FM","PP$","our",NA,"our",0,NA,"our",NA,NA,NA,"our",16
"4052","language","FM","NN","language",NA,"language",0,NA,"language",NA,NA,NA,"language",16
"4053",";","SYM.Pun.Sent",":",";",NA,";",1,";",NA,NA,NA,";",";",16
"4054","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",16
"4055","language","FM","NN","language",NA,"language",0,NA,"language",NA,NA,NA,"language",16
"4056",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",16
"4057","which","N.Name.Nom.Sg.Masc","WDT","which",NA,"which",0,NA,"which",NA,NA,NA,"which",16
"4058","the","N.Name.*.*.*","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",16
"4059","reft","VFIN.Full.3.Sg.Pres.Ind","VVN","reft","reft","reft",0,NA,"reft",NA,NA,NA,"reft",16
"4060","of","N.Name.*.*.*","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",16
"4061","Europe","N.Name.*.*.*","NP","Europe",NA,"Europe",0,NA,"Europe",NA,NA,NA,"Europe",16
"4062","have","VFIN.Aux.1.Sg.Pres.Ind","VHP","have",NA,"have",0,NA,"have",NA,NA,NA,"have",16
"4063","been","VINF.Full.-","VBN","been",NA,"been",1,"been",NA,NA,"been",NA,"been",16
"4064","but","CONJ.Coord.-","RB","but",NA,"but",0,NA,"but",NA,NA,NA,"but",16
"4065","lately","FM","RB","lately",NA,"lately",0,NA,"lately",NA,NA,NA,"lately",16
"4066","made","FM","VVN","made",NA,"made",0,NA,"made",NA,NA,NA,"made",16
"4067","acquainted","FM","VVN","acquainted",NA,"acquainted",0,NA,"acquainted",NA,NA,NA,"acquainted",16
"4068","with","FM","IN","with",NA,"with",0,NA,"with",NA,NA,NA,"with",16
"4069",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",16
"4070","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",16
"4071","which","ADJD.Pos","WDT","which",NA,"which",0,NA,"which",NA,NA,NA,"which",16
"4072","they","FM","PP","they",NA,"they",0,NA,"they",NA,NA,NA,"they",16
"4073","now","FM","RB","now",NA,"now",0,NA,"now",NA,NA,NA,"now",16
"4074","regard","FM","VVP","regard",NA,"regard",0,NA,"regard",NA,NA,NA,"regard",16
"4075","as","ADV","IN","as",NA,"as",0,NA,"as",NA,NA,NA,"as",16
"4076","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",16
"4077","new","FM","JJ","new",NA,"new",0,NA,"new",NA,NA,NA,"new",16
"4078","diſcovered","FM","JJ","discovered",NA,"discovered",0,NA,"discovered",NA,NA,NA,"discovered",16
"4079","mine","FM","NN","mine",NA,"mine",0,NA,"mine",NA,NA,NA,"mine",16
"4080","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",16
"4081","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",16
"4082","richeft","VFIN.Full.3.Sg.Pres.Ind","NN","richeft","richeft","richeft",1,"richeft",NA,NA,NA,NA,NA,16
"4083","oar","FM","NN","oar",NA,"oar",0,NA,"oar",NA,NA,NA,"oar",16
"4084",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",16
"4085","This","FM","DT","This",NA,"This",0,NA,"This",NA,NA,NA,"This",16
"4086","language","FM","NN","language",NA,"language",0,NA,"language",NA,NA,NA,"language",16
"4087","is","FM","VBZ","is",NA,"is",0,NA,"is",NA,NA,NA,"is",16
"4088","now","FM","RB","now",NA,"now",0,NA,"now",NA,NA,NA,"now",16
"4089","cultivated","FM","VVN","cultivated",NA,"cultivated",0,NA,"cultivated",NA,NA,NA,"cultivated",16
"4090","by","FM","IN","by",NA,"by",0,NA,"by",NA,NA,NA,"by",16
"4091","all","FM","PDT","all",NA,"all",0,NA,"all",NA,NA,NA,"all",16
"4092","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",16
"4093","polite","FM","JJ","polite",NA,"polite",0,NA,"polite",NA,NA,NA,"polite",16
"4094","world","N.Name.*.*.*","NN","world",NA,"world",0,NA,"world",NA,NA,NA,"world",16
"4095","abroad","FM","RB","abroad",NA,"abroad",0,NA,"abroad",NA,NA,NA,"abroad",16
"4096",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",16
"4097","while","FM","IN","while",NA,"while",0,NA,"while",NA,NA,NA,"while",16
"4098","our","FM","PP$","our",NA,"our",0,NA,"our",NA,NA,NA,"our",16
"4099","countrymen","FM","NNS","countrymen",NA,"countrymen",1,"countrymen",NA,NA,"countrymen",NA,"countrymen",16
"4100","ſeem","FM","NN","seem",NA,"seem",0,NA,"seem",NA,NA,NA,"seem",16
"4101","fupinely","FM","RB","fupinely","fupinely","fupinely",1,"fupinely",NA,NA,"fupinely",NA,"fupinely",16
"4102","negligent","FM","JJ","negligent",NA,"negligent",0,NA,"negligent",NA,NA,NA,"negligent",16
"4103","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",16
"4104","it","FM","PP","it",NA,"it",0,NA,"it",NA,NA,NA,"it",16
"4105","at","FM","IN","at",NA,"at",0,NA,"at",NA,NA,NA,"at",16
"4106","home","ADV","NN","home",NA,"home",0,NA,"home",NA,NA,NA,"home",16
"4107",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",16
"4108","The","N.Name.*.*.*","DT","The",NA,"The",0,NA,"The",NA,NA,NA,"The",16
"4109","fupineneſs","N.Name.*.*.*","NNS","fupineness","fupineness","fupineness",1,"fupineness",NA,NA,"fupineness",NA,"fupineness",16
"4110","of","N.Name.*.*.*","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",16
"4111","my","FM","PP$","my",NA,"my",0,NA,"my",NA,NA,NA,"my",16
"4112","countrymen","FM","NNS","countrymen",NA,"countrymen",1,"countrymen",NA,NA,"countrymen",NA,"countrymen",16
"4113","10","CARD","CD","10",NA,"10",0,NA,"10",NA,NA,NA,"10",16
"4114","PREFACE","N.Name.Nom.Sg.Neut","NN","PREFACE",NA,"PREFACE",0,NA,"PREFACE",NA,NA,NA,"PREFACE",17
"4115",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",17
"4116","XIX","CARD","NP","XIX",NA,"XIX",1,"XIX",NA,NA,NA,NA,NA,17
"4117","is","FM","VBZ","is",NA,"is",0,NA,"is",NA,NA,NA,"is",17
"4118","furely","FM","RB","furely","furely","furely",1,"furely",NA,NA,"furely",NA,"furely",17
"4119","an","APPR.An","DT","an",NA,"an",0,NA,"an",NA,NA,NA,"an",17
"4120","object","FM","NN","object",NA,"object",0,NA,"object",NA,NA,NA,"object",17
"4121","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",17
"4122","contempt","FM","NN","contempt",NA,"contempt",0,NA,"contempt",NA,NA,NA,"contempt",17
"4123","or","FM","CC","or",NA,"or",0,NA,"or",NA,NA,NA,"or",17
"4124","furprize","FM","VV","furprize","furprize","furprize",1,"furprize",NA,NA,NA,NA,NA,17
"4125",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",17
"4126","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",17
"4127","ſee","FM","VV","see",NA,"see",0,NA,"see",NA,NA,NA,"see",17
"4128","them","ADJA.Pos.Dat.Sg.Neut","PP","them",NA,"them",0,NA,"them",NA,NA,NA,"them",17
"4129","neglecting","FM","VVG","neglecting",NA,"neglecting",0,NA,"neglecting",NA,NA,NA,"neglecting",17
"4130","their","FM","PP$","their",NA,"their",0,NA,"their",NA,NA,NA,"their",17
"4131","own","FM","JJ","own",NA,"own",0,NA,"own",NA,NA,NA,"own",17
"4132","language","FM","NN","language",NA,"language",0,NA,"language",NA,NA,NA,"language",17
"4133",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",17
"4134","as","ADV","IN","as",NA,"as",0,NA,"as",NA,NA,NA,"as",17
"4135","not","ADJD.Pos","RB","not",NA,"not",0,NA,"not",NA,NA,NA,"not",17
"4136","worth","FM","JJ","worth",NA,"worth",0,NA,"worth",NA,NA,NA,"worth",17
"4137","cultivation","FM","NN","cultivation",NA,"cultivation",0,NA,"cultivation",NA,NA,NA,"cultivation",17
"4138",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",17
"4139","when","FM","WRB","when",NA,"when",0,NA,"when",NA,NA,NA,"when",17
"4140","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",17
"4141","judicious","FM","JJ","judicious",NA,"judicious",0,NA,"judicious",NA,NA,NA,"judicious",17
"4142","Spaniards","FM","NNS","Spaniards",NA,"Spaniards",1,"Spaniards",NA,NA,"Spaniards",NA,"Spaniards",17
"4143","have","VFIN.Aux.1.Sg.Pres.Ind","VHP","have",NA,"have",0,NA,"have",NA,NA,NA,"have",17
"4144","made","FM","VVN","made",NA,"made",0,NA,"made",NA,NA,NA,"made",17
"4145","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",17
"4146","dictionary","FM","NN","dictionary",NA,"dictionary",0,NA,"dictionary",NA,NA,NA,"dictionary",17
"4147","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",17
"4148","theirs","FM","PP","theirs",NA,"theirs",0,NA,"theirs",NA,NA,NA,"theirs",17
"4149",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",17
"4150","containing","FM","VVG","containing",NA,"containing",0,NA,"containing",NA,NA,NA,"containing",17
"4151","ſix","FM","NN","six",NA,"six",0,NA,"six",NA,NA,NA,"six",17
"4152","volumes","FM","NNS","volumes",NA,"volumes",1,"volumes",NA,NA,"volumes",NA,"volumes",17
"4153","in","FM","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",17
"4154","folio","FM","NN","folio","folio","folio",0,NA,"folio",NA,NA,NA,"folio",17
"4155",";","SYM.Pun.Sent",":",";",NA,";",1,";",NA,NA,NA,";",";",17
"4156","when","FM","WRB","when",NA,"when",0,NA,"when",NA,NA,NA,"when",17
"4157","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",17
"4158","French","N.Name.Nom.Sg.Masc","NP","French",NA,"French",0,NA,"French",NA,NA,NA,"French",17
"4159","have","VFIN.Aux.2.Sg.Pres.Ind","VHP","have",NA,"have",0,NA,"have",NA,NA,NA,"have",17
"4160","made","FM","VVN","made",NA,"made",0,NA,"made",NA,NA,NA,"made",17
"4161","it","FM","PP","it",NA,"it",0,NA,"it",NA,NA,NA,"it",17
"4162","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",17
"4163","national","ADJD.Pos","JJ","national",NA,"national",0,NA,"national",NA,NA,NA,"national",17
"4164","concern","VINF.Full.-","NN","concern",NA,"concern",0,NA,"concern",NA,NA,NA,"concern",17
"4165","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",17
"4166","ſpread","FM","JJ","spread",NA,"spread",0,NA,"spread",NA,NA,NA,"spread",17
"4167","theis","FM","NNS","theis",NA,"theis",1,"theis",NA,NA,"theis",NA,"theis",17
"4168","among","FM","IN","among",NA,"among",0,NA,"among",NA,NA,NA,"among",17
"4169","all","FM","PDT","all",NA,"all",0,NA,"all",NA,NA,NA,"all",17
"4170","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",17
"4171","courts","FM","NNS","courts",NA,"courts",1,"courts",NA,NA,"courts",NA,"courts",17
"4172","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",17
"4173","Europe","N.Name.*.*.*","NP","Europe",NA,"Europe",0,NA,"Europe",NA,NA,NA,"Europe",17
"4174",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",17
"4175","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",17
"4176","have","VFIN.Aux.1.Sg.Pres.Ind","VHP","have",NA,"have",0,NA,"have",NA,NA,NA,"have",17
"4177","taken","FM","VVN","taken",NA,"taken",0,NA,"taken",NA,NA,NA,"taken",17
"4178","this","FM","DT","this",NA,"this",0,NA,"this",NA,NA,NA,"this",17
"4179","as","ADV","IN","as",NA,"as",0,NA,"as",NA,NA,NA,"as",17
"4180","one","FM","CD","one",NA,"one",0,NA,"one",NA,NA,NA,"one",17
"4181","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",17
"4182","their","FM","PP$","their",NA,"their",0,NA,"their",NA,NA,NA,"their",17
"4183","routs","FM","NNS","routs",NA,"routs",1,"routs",NA,NA,"routs",NA,"routs",17
"4184","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",17
"4185","unverfal","FM","JJ","unverfal","unverfal","unverfal",1,"unverfal",NA,NA,NA,NA,NA,17
"4186","empire","FM","NN","empire",NA,"empire",0,NA,"empire",NA,NA,NA,"empire",17
"4187",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",17
"4188","This","FM","DT","This",NA,"This",0,NA,"This",NA,NA,NA,"This",17
"4189","neglect","FM","NN","neglect",NA,"neglect",0,NA,"neglect",NA,NA,NA,"neglect",17
"4190","I","FM","PP","I",NA,"I",0,NA,"I",NA,NA,NA,"I",17
"4191","have","VFIN.Aux.1.Sg.Pres.Ind","VHP","have",NA,"have",0,NA,"have",NA,NA,NA,"have",17
"4192","among","FM","IN","among",NA,"among",0,NA,"among",NA,NA,NA,"among",17
"4193","others","FM","NNS","others",NA,"others",0,NA,"others",NA,NA,NA,"others",17
"4194","attempted","FM","VVN","attempted",NA,"attempted",0,NA,"attempted",NA,NA,NA,"attempted",17
"4195","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",17
"4196","obviate","FM","VV","obviate",NA,"obviate",0,NA,"obviate",NA,NA,NA,"obviate",17
"4197",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",17
"4198","“","FM","``","“",NA,"“",1,"“",NA,NA,NA,NA,NA,17
"4199","Tongues","FM","NNS","Tongues",NA,"Tongues",0,NA,"Tongues",NA,NA,NA,"Tongues",17
"4200",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",17
"4201","6","CARD","CD","6",NA,"6",1,"6",NA,NA,NA,NA,NA,17
"4202","40","CARD","CD","40",NA,"40",0,NA,"40",NA,NA,NA,"40",17
"4203","6","CARD","CD","6",NA,"6",1,"6",NA,NA,NA,NA,NA,17
"4204","6","CARD","CD","6",NA,"6",1,"6",NA,NA,NA,NA,NA,17
"4205",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",17
"4206","(","SYM.Paren.Left","(","(",NA,"(",1,"(",NA,NA,NA,NA,NA,17
"4207","fays","FM","VVZ","fays","fays","fays",1,"fays",NA,NA,NA,NA,NA,17
"4208","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",17
"4209","ingenious","FM","JJ","ingenious",NA,"ingenious",0,NA,"ingenious",NA,NA,NA,"ingenious",17
"4210","Mr","FM","NN","Mr",NA,"Mr",0,NA,"Mr",NA,NA,NA,"Mr",17
"4211",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",17
"4212","Jobnſon","N.Reg.Nom.Pl.Fem","NP","Jobnson",NA,"Jobnson",1,"Jobnson",NA,NA,NA,NA,NA,17
"4213",")","SYM.Paren.Right",")",")",NA,")",1,")",NA,NA,NA,NA,NA,17
"4214","like","FM","IN","like",NA,"like",0,NA,"like",NA,NA,NA,"like",17
"4215","governments","FM","NNS","governments",NA,"governments",1,"governments",NA,NA,"governments",NA,"governments",17
"4216",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",17
"4217","have","VFIN.Aux.1.Sg.Pres.Ind","VHP","have",NA,"have",0,NA,"have",NA,NA,NA,"have",17
"4218","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",17
"4219","natural","FM","JJ","natural",NA,"natural",0,NA,"natural",NA,NA,NA,"natural",17
"4220","tendency","FM","NN","tendency",NA,"tendency",0,NA,"tendency",NA,NA,NA,"tendency",17
"4221","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",17
"4222","degeneration","FM","NN","degeneration",NA,"degeneration",0,NA,"degeneration",NA,NA,NA,"degeneration",17
"4223",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",17
"4224","We","FM","PP","We",NA,"We",0,NA,"We",NA,NA,NA,"We",17
"4225","have","VFIN.Aux.1.Sg.Pres.Ind","VHP","have",NA,"have",0,NA,"have",NA,NA,NA,"have",17
"4226","long","FM","RB","long",NA,"long",0,NA,"long",NA,NA,NA,"long",17
"4227","preferved","FM","VVN","preferved","preferved","preferved",1,"preferved",NA,NA,NA,NA,NA,17
"4228","our","FM","PP$","our",NA,"our",0,NA,"our",NA,NA,NA,"our",17
"4229","conſtitution","N.Reg.Acc.Pl.Fem","NN","constitution",NA,"constitution",0,NA,"constitution",NA,NA,NA,"constitution",17
"4230",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",17
"4231","let","FM","VV","let",NA,"let",0,NA,"let",NA,NA,NA,"let",17
"4232","us","FM","PP","us",NA,"us",0,NA,"us",NA,NA,NA,"us",17
"4233","make","FM","VV","make",NA,"make",0,NA,"make",NA,NA,NA,"make",17
"4234","ſome","FM","NN","some",NA,"some",0,NA,"some",NA,NA,NA,"some",17
"4235","ſtruggles","FM","NNS","struggles",NA,"struggles",1,"struggles",NA,NA,"struggles",NA,"struggles",17
"4236","for","FM","IN","for","for","for",0,NA,"for",NA,NA,NA,"for",17
"4237","our","FM","PP$","our",NA,"our",0,NA,"our",NA,NA,NA,"our",17
"4238","language","FM","NN","language",NA,"language",0,NA,"language",NA,NA,NA,"language",17
"4239",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",17
"4240","“","FM","``","“",NA,"“",1,"“",NA,NA,NA,NA,NA,17
"4241","A","FM","DT","A",NA,"A",0,NA,"A",NA,NA,NA,"A",17
"4242","noble","ADJA.Pos.Nom.Sg.Masc","JJ","noble",NA,"noble",0,NA,"noble",NA,NA,NA,"noble",17
"4243","refolution","FM","NN","refolution","refolution","refolution",1,"refolution",NA,NA,NA,NA,NA,17
"4244","this","FM","DT","this",NA,"this",0,NA,"this",NA,NA,NA,"this",17
"4245",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",17
"4246","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",17
"4247","whatever","FM","WDT","whatever",NA,"whatever",0,NA,"whatever",NA,NA,NA,"whatever",17
"4248","may","FM","MD","may",NA,"may",0,NA,"may",NA,NA,NA,"may",17
"4249","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",17
"4250","my","FM","PP$","my",NA,"my",0,NA,"my",NA,NA,NA,"my",17
"4251","ſtrength","FM","NN","strength",NA,"strength",0,NA,"strength",NA,NA,NA,"strength",17
